scope,mode,purpose,metric,planned_points,predicted_points,observed_mean_supported,predicted_mean_supported,mape_percent,wape_percent,weighting
field-on,SOL,engram-repeated-text,ttft_ms,30,30,388.14967843333335,15.503758449999998,95.9511373801186,96.00572683389125,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,engram-repeated-text,average_tpot_ms,30,30,161.6064878376344,0.8329417096774194,99.48447771301761,99.48458646628453,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,engram-repeated-text,exact_itl_ms,30,30,161.6064878376344,0.8329417096774194,99.48447771301761,99.48458646628453,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,engram-repeated-text,output_tokens_per_second,30,30,11.858122738662315,1514.9854083856244,12680.335511559675,12675.929561313735,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,engram-repeated-text,request_latency_ms,30,30,5398.67901035,41.32495145,99.23427250789912,99.23453586755622,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,engram-repeated-text,last_token_latency_ms,30,30,5397.9508014,41.32495145,99.23416921461789,99.23443260284473,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,engram-repeated-text,native_forward_interval_ms,1000,1000,158.57354737854004,1.077649961658465,99.35117031448006,99.32041000565754,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
field-on,SOL,heldout-single-192,ttft_ms,30,30,342.6190463666667,10.071928000000002,97.060228275567,97.0603128732017,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,heldout-single-192,average_tpot_ms,30,30,156.4656410548387,0.5460747096774193,99.65092325346832,99.65099385015398,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,heldout-single-192,exact_itl_ms,30,30,156.4656410548387,0.5460747096774193,99.65092325346832,99.65099385015398,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,heldout-single-192,output_tokens_per_second,30,30,6.162753561079289,1172.4413437905569,18927.991805056783,18924.634559380724,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,heldout-single-192,request_latency_ms,30,30,5193.394766666666,27.000244000000002,99.48001296918434,99.48010414742012,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,heldout-single-192,last_token_latency_ms,30,30,5193.053919066667,27.000244000000002,99.47997888052876,99.48007002390509,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SOL,heldout-single-192,native_forward_interval_ms,990,990,154.14290258234197,0.8181902650808094,99.49263702542139,99.46920016985943,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
field-on,HYBRID,boundary-129,ttft_ms,30,30,358.9391366666667,330.080979,6.181483210293558,8.039847071194728,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,boundary-129,average_tpot_ms,30,30,156.63270501333332,147.37760526666668,5.836759021379933,5.908791363769666,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,boundary-129,exact_itl_ms,30,30,156.63270501333332,147.37760526666668,5.836759021379933,5.908791363769666,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,boundary-129,output_tokens_per_second,30,30,5.919416713145789,6.296578490968012,6.600003877115015,6.371603759279613,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,boundary-129,request_latency_ms,30,30,2708.7729039666665,2540.745058,6.001695248951453,6.203098300363619,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,boundary-129,last_token_latency_ms,30,30,2708.429711866667,2540.745058,5.989778649303054,6.191213053526032,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,boundary-129,native_forward_interval_ms,510,510,155.96295279708562,149.48646616986602,3.720403763895844,4.392055931044278,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
field-on,HYBRID,engram-distinct-text,ttft_ms,30,30,399.24255136666665,501.85135455,27.771806857890876,25.700868515164064,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-distinct-text,average_tpot_ms,30,30,163.11563699623656,154.4682353870968,5.200108122806785,5.301393396967379,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-distinct-text,exact_itl_ms,30,30,163.11563699623656,154.4682353870968,5.200108122806785,5.30139339696738,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-distinct-text,output_tokens_per_second,30,30,11.74111604028135,11.929605695763916,2.4690825945557484,2.377567741964343,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-distinct-text,request_latency_ms,30,30,5456.53082325,5290.36665155,2.939910828762651,3.0452347303158738,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-distinct-text,last_token_latency_ms,30,30,5455.82729825,5290.36665155,2.9273757933858926,3.0327324831757894,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-distinct-text,native_forward_interval_ms,1003,1003,159.8494378467381,153.70936832846837,4.1974422653491805,4.9278020121064685,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
field-on,HYBRID,engram-repeated-text,ttft_ms,30,30,388.14967843333335,499.69896345,30.49889056469784,28.738729210573297,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-repeated-text,average_tpot_ms,30,30,161.6064878376344,154.39891211290325,4.439795299887308,4.459954436960846,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-repeated-text,exact_itl_ms,30,30,161.6064878376344,154.39891211290325,4.439795299887309,4.459954436960847,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-repeated-text,output_tokens_per_second,30,30,11.858122738662315,11.939165236796795,1.4794296669860145,1.455500348893436,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-repeated-text,request_latency_ms,30,30,5398.67901035,5286.06523895,2.052200832902656,2.0859504924094163,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-repeated-text,last_token_latency_ms,30,30,5397.9508014,5286.06523895,2.0389881013119675,2.07274142663511,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,engram-repeated-text,native_forward_interval_ms,1000,1000,158.57354737854004,153.7380508552129,4.057292304601754,4.294559860754776,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
field-on,HYBRID,heldout-single-192,ttft_ms,30,30,342.6190463666667,333.398732,2.6883268729269187,2.691127205111418,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,heldout-single-192,average_tpot_ms,30,30,156.4656410548387,147.41547748387097,5.765064090073877,5.784122002731449,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,heldout-single-192,exact_itl_ms,30,30,156.4656410548387,147.41547748387097,5.765064090073879,5.784122002731451,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,heldout-single-192,output_tokens_per_second,30,30,6.162753561079289,6.525855322868518,5.910447148867991,5.89187541235445,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,heldout-single-192,request_latency_ms,30,30,5193.394766666666,4903.278534,5.569696105087067,5.586254188276829,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,heldout-single-192,last_token_latency_ms,30,30,5193.053919066667,4903.278534,5.563505562025768,5.580057314689828,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,HYBRID,heldout-single-192,native_forward_interval_ms,990,990,154.14290258234197,148.5847152463218,3.6983179038211142,3.886657356839433,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
field-on,SILICON,boundary-129,ttft_ms,30,30,358.9391366666667,330.080979,6.181483210293558,8.039847071194728,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,boundary-129,average_tpot_ms,30,30,156.63270501333332,147.37760526666668,5.836759021379933,5.908791363769666,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,boundary-129,exact_itl_ms,30,30,156.63270501333332,147.37760526666668,5.836759021379933,5.908791363769666,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,boundary-129,output_tokens_per_second,30,30,5.919416713145789,6.296578490968012,6.600003877115015,6.371603759279613,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,boundary-129,request_latency_ms,30,30,2708.7729039666665,2540.745058,6.001695248951453,6.203098300363619,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,boundary-129,last_token_latency_ms,30,30,2708.429711866667,2540.745058,5.989778649303054,6.191213053526032,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,boundary-129,native_forward_interval_ms,510,510,155.96295279708562,149.48646616986602,3.720403763895844,4.392055931044278,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
field-on,SILICON,engram-distinct-text,ttft_ms,30,30,399.24255136666665,501.85135455,27.771806857890876,25.700868515164064,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-distinct-text,average_tpot_ms,30,30,163.11563699623656,154.4682353870968,5.200108122806785,5.301393396967379,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-distinct-text,exact_itl_ms,30,30,163.11563699623656,154.4682353870968,5.200108122806785,5.30139339696738,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-distinct-text,output_tokens_per_second,30,30,11.74111604028135,11.929605695763916,2.4690825945557484,2.377567741964343,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-distinct-text,request_latency_ms,30,30,5456.53082325,5290.36665155,2.939910828762651,3.0452347303158738,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-distinct-text,last_token_latency_ms,30,30,5455.82729825,5290.36665155,2.9273757933858926,3.0327324831757894,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-distinct-text,native_forward_interval_ms,1003,1003,159.8494378467381,153.70936832846837,4.1974422653491805,4.9278020121064685,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
field-on,SILICON,engram-repeated-text,ttft_ms,30,30,388.14967843333335,499.69896345,30.49889056469784,28.738729210573297,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-repeated-text,average_tpot_ms,30,30,161.6064878376344,154.39891211290325,4.439795299887308,4.459954436960846,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-repeated-text,exact_itl_ms,30,30,161.6064878376344,154.39891211290325,4.439795299887309,4.459954436960847,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-repeated-text,output_tokens_per_second,30,30,11.858122738662315,11.939165236796795,1.4794296669860145,1.455500348893436,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-repeated-text,request_latency_ms,30,30,5398.67901035,5286.06523895,2.052200832902656,2.0859504924094163,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-repeated-text,last_token_latency_ms,30,30,5397.9508014,5286.06523895,2.0389881013119675,2.07274142663511,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,engram-repeated-text,native_forward_interval_ms,1000,1000,158.57354737854004,153.7380508552129,4.057292304601754,4.294559860754776,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
field-on,SILICON,heldout-single-192,ttft_ms,30,30,342.6190463666667,333.398732,2.6883268729269187,2.691127205111418,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,heldout-single-192,average_tpot_ms,30,30,156.4656410548387,147.41547748387097,5.765064090073877,5.784122002731449,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,heldout-single-192,exact_itl_ms,30,30,156.4656410548387,147.41547748387097,5.765064090073879,5.784122002731451,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,heldout-single-192,output_tokens_per_second,30,30,6.162753561079289,6.525855322868518,5.910447148867991,5.89187541235445,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,heldout-single-192,request_latency_ms,30,30,5193.394766666666,4903.278534,5.569696105087067,5.586254188276829,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,heldout-single-192,last_token_latency_ms,30,30,5193.053919066667,4903.278534,5.563505562025768,5.580057314689828,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
field-on,SILICON,heldout-single-192,native_forward_interval_ms,990,990,154.14290258234197,148.5847152463218,3.6983179038211142,3.886657356839433,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
